"","clstr_id","samp_id","meas_no","meas_yr","meas_first","meas_last","tsa","tsa_no","mgmt_unit","sampletype","project_design","bgc_zone","ysm_main","mat_main","species_class","meas_dt","no_meas","period","tot_period","tfl","no_plots","own_sched","own_sched_descrip","samp_sts","grid_size","grid_base","protect_psp","utm_source","utm_zone","utm_easting","utm_northing","bcalb_x","bcalb_y","aspect","slope","elev","bec_source","beclabel","plot_typ","area_pm","shp_pm","len_pm","wid_pm","rad_pm","baf_pm","util","baha_L","baha_I","baha_V","baha_D","baha_DF","stemsha_L","stemsha_I","stemsha_V","stemsha_D","stemsha_DF","wsvha_L","wsvha_I","wsvha_V","wsvha_D","wsvha_DF","nmvha_L","nmvha_D","spc_live1","spc_label_live","spc_label_dead","lead_si","lead_htop","bh_stand_age","tot_stand_age","tsa_desc","objectid"
"45","0403-0019-DO1","0403_0019_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-07",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,675173,6361080,1354929.046,1389282.318,NA,NA,807,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,6.25,4,23.75,0,0,6.25,0,3554.354299,0,0,1237.560873,0,139.2731147,0,0,34.45265514,0,50.08898104,5.301486855,"AT","AT58PL21SB16AC05","",18.13098958,17.43333333,48,52.28340035,"Fort St. John TSA",86575
"46","0403-0019-DO1","0403_0019_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-07",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,675173,6361080,1354929.046,1389282.318,NA,NA,807,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,6.25,7.5,21.25,0,0,3.75,0,2253.022674,0,0,421.278096,0,130.5171839,0,0,24.64721781,0,50.08898104,5.301486855,"AT","AT65SB18PL12AC05","",18.13098958,17.43333333,48,52.28340035,"Fort St. John TSA",86576
"47","0403-0019-DO1","0403_0019_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-07",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,675173,6361080,1354929.046,1389282.318,NA,NA,807,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,6.25,12.5,8.75,0,0,0,0,443.946009,0,0,0,0,65.0429224,0,0,0,0,46.6064091,0,"AT","AT57PL29AC14","",18.13098958,17.43333333,48,52.28340035,"Fort St. John TSA",86577
"48","0403-0019-DO1","0403_0019_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-07",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,675173,6361080,1354929.046,1389282.318,NA,NA,807,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,6.25,17.5,2.5,0,0,0,0,78.14068482,0,0,0,0,20.64606335,0,0,0,0,17.36073859,0,"AT","PL50AT50","",18.13098958,17.43333333,48,52.28340035,"Fort St. John TSA",86578
"49","0403-0022-DO1","0403_0022_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-09-18",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,627307,6462332,1303004.224,1488605.043,NA,NA,434,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,4,32.4,0,0,1.8,0,485.5980676,0,0,19.48024394,0,361.1330976,0,0,11.44875826,0,305.8147273,1.741275974,"AT","AT50SW33AC17","",25.47397461,32.875,91.5,94.35705587,"Fort St. John TSA",86579
"50","0403-0022-DO1","0403_0022_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-09-18",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,627307,6462332,1303004.224,1488605.043,NA,NA,434,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,7.5,32.4,0,0,1.8,0,485.5980676,0,0,19.48024394,0,361.1330976,0,0,11.44875826,0,305.8147273,1.741275974,"AT","AT50SW33AC17","",25.47397461,32.875,91.5,94.35705587,"Fort St. John TSA",86580
"51","0403-0022-DO1","0403_0022_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-09-18",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,627307,6462332,1303004.224,1488605.043,NA,NA,434,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,12.5,32.4,0,0,1.8,0,485.5980676,0,0,19.48024394,0,361.1330976,0,0,11.44875826,0,305.8147273,1.741275974,"AT","AT50SW33AC17","",25.47397461,32.875,91.5,94.35705587,"Fort St. John TSA",86581
"52","0403-0022-DO1","0403_0022_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-09-18",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,627307,6462332,1303004.224,1488605.043,NA,NA,434,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,9,17.5,30.6,0,0,1.8,0,379.5389617,0,0,19.48024394,0,349.1777702,0,0,11.44875826,0,297.908225,1.741275974,"AT","AT53SW29AC18","",25.47397461,32.875,91.5,94.35705587,"Fort St. John TSA",86582
"53","0403-0024-DO1","0403_0024_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-09",1,0,0,NA,3,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,578592,6269161,1262390.001,1293293.882,NA,NA,711,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,5.06,4,37.10666667,0,0,5.06,0,4472.848381,0,0,302.2541002,0,197.317619,0,0,25.89347649,0,78.5355427,2.57832213,"AT","AT77SX23","",16.45087891,15.8,44.19901316,49.39960756,"Fort St. John TSA",86583
"54","0403-0024-DO1","0403_0024_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-09",1,0,0,NA,3,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,578592,6269161,1262390.001,1293293.882,NA,NA,711,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,5.06,7.5,30.36,0,0,5.06,0,2427.750067,0,0,302.2541002,0,172.4041413,0,0,25.89347649,0,78.5355427,2.57832213,"AT","AT83SX17","",16.45087891,15.8,44.19901316,49.39960756,"Fort St. John TSA",86584
"55","0403-0024-DO1","0403_0024_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-09",1,0,0,NA,3,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,578592,6269161,1262390.001,1293293.882,NA,NA,711,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,5.06,12.5,18.55333333,0,0,3.373333333,0,1019.756408,0,0,24.93866437,0,108.0159948,0,0,19.56012075,0,71.53073415,2.57832213,"AT","AT73SX27","",16.45087891,15.8,44.19901316,49.39960756,"Fort St. John TSA",86585
"56","0403-0024-DO1","0403_0024_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-09",1,0,0,NA,3,"69-U","Crown - Miscel Reserve","A","","","N","DGPS",10,578592,6269161,1262390.001,1293293.882,NA,NA,711,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,5.06,17.5,5.06,0,0,3.373333333,0,147.6947768,0,0,24.93866437,0,29.63680321,0,0,19.56012075,0,24.25699725,2.57832213,"AT","AT67SX33","",16.45087891,15.8,44.19901316,49.39960756,"Fort St. John TSA",86586
"57","0403-0025-DO1","0403_0025_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-09",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,585956,6289574,1268879.469,1314042.342,NA,NA,809,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,7,4,46.2,0,0,0,0,1250.337275,0,0,0,0,353.2734914,0,0,0,0,284.9419558,0,"AT","AT36SX36SB21AC07","",18.12871094,20.2,74.68262472,84.34965578,"Fort St. John TSA",86587
"58","0403-0025-DO1","0403_0025_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-09",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,585956,6289574,1268879.469,1314042.342,NA,NA,809,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,7,7.5,46.2,0,0,0,0,1250.337275,0,0,0,0,353.2734914,0,0,0,0,284.9419558,0,"AT","AT36SX36SB21AC07","",18.12871094,20.2,74.68262472,84.34965578,"Fort St. John TSA",86588
"59","0403-0025-DO1","0403_0025_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-09",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,585956,6289574,1268879.469,1314042.342,NA,NA,809,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,7,12.5,44.8,0,0,0,0,1122.318358,0,0,0,0,346.5276825,0,0,0,0,282.5046486,0,"AT","AT38SX34SB22AC06","",18.12871094,20.2,74.68262472,84.34965578,"Fort St. John TSA",86589
"60","0403-0025-DO1","0403_0025_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-09",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,585956,6289574,1268879.469,1314042.342,NA,NA,809,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,7,17.5,37.8,0,0,0,0,740.4814135,0,0,0,0,306.973059,0,0,0,0,255.5572788,0,"AT","AT44SX30SB19AC07","",18.12871094,20.2,74.68262472,84.34965578,"Fort St. John TSA",86590
"61","0403-0026-DO1","0403_0026_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-10",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,661674,6305857,1343730.58,1333465.255,NA,NA,727,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,5.06,4,8.096,0,0,0,0,142.5807958,0,0,0,0,50.9434544,0,0,0,0,44.17303567,0,"AC","AC100","",20.53076172,19.4,46.5,51.44434896,"Fort St. John TSA",86591
"62","0403-0026-DO1","0403_0026_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-10",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,661674,6305857,1343730.58,1333465.255,NA,NA,727,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,5.06,7.5,8.096,0,0,0,0,142.5807958,0,0,0,0,50.9434544,0,0,0,0,44.17303567,0,"AC","AC100","",20.53076172,19.4,46.5,51.44434896,"Fort St. John TSA",86592
"63","0403-0026-DO1","0403_0026_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-10",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,661674,6305857,1343730.58,1333465.255,NA,NA,727,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,5.06,12.5,8.096,0,0,0,0,142.5807958,0,0,0,0,50.9434544,0,0,0,0,44.17303567,0,"AC","AC100","",20.53076172,19.4,46.5,51.44434896,"Fort St. John TSA",86593
"64","0403-0026-DO1","0403_0026_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-10",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,661674,6305857,1343730.58,1333465.255,NA,NA,727,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,5.06,17.5,8.096,0,0,0,0,142.5807958,0,0,0,0,50.9434544,0,0,0,0,44.17303567,0,"AC","AC100","",20.53076172,19.4,46.5,51.44434896,"Fort St. John TSA",86594
"65","0403-0027-DO1","0403_0027_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-09-27",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,532821,6271798,1216624.74,1294019.739,NA,NA,801,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,7,4,49,0,0,2.8,0,6430.363347,0,0,739.1039057,0,266.2856619,0,0,13.41476407,0,98.95049229,0,"AT","AT34SX29AC23SB14","",16.90070313,17.94,52.83576898,57.79089286,"Fort St. John TSA",86595
"66","0403-0027-DO1","0403_0027_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-09-27",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,532821,6271798,1216624.74,1294019.739,NA,NA,801,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,7,7.5,43.4,0,0,0,0,4158.38328,0,0,0,0,245.3162587,0,0,0,0,98.95049229,0,"AT","AT35AC26SX23SB16","",16.90070313,17.94,52.83576898,57.79089286,"Fort St. John TSA",86596
"67","0403-0027-DO1","0403_0027_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-09-27",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,532821,6271798,1216624.74,1294019.739,NA,NA,801,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,7,12.5,19.6,0,0,0,0,984.1889064,0,0,0,0,123.1486487,0,0,0,0,84.38579929,0,"AC","AC50AT36SX14","",NA,NA,52.83576898,57.79089286,"Fort St. John TSA",86597
"68","0403-0027-DO1","0403_0027_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-09-27",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,532821,6271798,1216624.74,1294019.739,NA,NA,801,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,7,17.5,7,0,0,0,0,221.8190114,0,0,0,0,47.59798285,0,0,0,0,38.72073911,0,"AC","AC60AT40","",NA,NA,52.83576898,57.79089286,"Fort St. John TSA",86598
"69","0403-0029-DO1","0403_0029_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-10",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,541732,6295169,1224527.249,1317798.678,NA,NA,876,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,4,32.4,0,0,5.4,0,1222.546732,0,0,1271.406932,0,289.1396773,0,0,24.18679685,0,238.4240628,14.51678721,"AT","AT50SW33PL17","",16.06017578,23.7,99.34566284,104.0309754,"Fort St. John TSA",86599
"70","0403-0029-DO1","0403_0029_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-10",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,541732,6295169,1224527.249,1317798.678,NA,NA,876,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,7.5,30.6,0,0,3.6,0,541.2651565,0,0,87.6098148,0,283.8941457,0,0,19.88781586,0,238.4240628,14.51678721,"AT","AT53SW29PL18","",16.06017578,23.7,99.34566284,104.0309754,"Fort St. John TSA",86600
"71","0403-0029-DO1","0403_0029_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-10",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,541732,6295169,1224527.249,1317798.678,NA,NA,876,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,12.5,30.6,0,0,3.6,0,541.2651565,0,0,87.6098148,0,283.8941457,0,0,19.88781586,0,238.4240628,14.51678721,"AT","AT53SW29PL18","",16.06017578,23.7,99.34566284,104.0309754,"Fort St. John TSA",86601
"72","0403-0029-DO1","0403_0029_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-10",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,541732,6295169,1224527.249,1317798.678,NA,NA,876,"PROV_BEC_2017","BWBSmw","V",NA,"",NA,NA,NA,9,17.5,28.8,0,0,3.6,0,433.7482105,0,0,87.6098148,0,270.1690513,0,0,19.88781586,0,229.271118,14.51678721,"AT","AT56SW25PL19","",16.06017578,23.7,99.34566284,104.0309754,"Fort St. John TSA",86602
"73","0403-0030-DO1","0403_0030_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-05",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,523128,6304756,1205561.826,1326616.798,NA,NA,997,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,5.06,4,9.108,0,0,1.012,0,335.2247905,0,0,24.57082133,0,62.88823336,0,0,6.002248983,0,49.39784806,1.163550345,"AT","AT100","",17.61181641,16.5,45,48.52043913,"Fort St. John TSA",86603
"74","0403-0030-DO1","0403_0030_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-05",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,523128,6304756,1205561.826,1326616.798,NA,NA,997,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,5.06,7.5,9.108,0,0,1.012,0,335.2247905,0,0,24.57082133,0,62.88823336,0,0,6.002248983,0,49.39784806,1.163550345,"AT","AT100","",17.61181641,16.5,45,48.52043913,"Fort St. John TSA",86604
"75","0403-0030-DO1","0403_0030_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-05",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,523128,6304756,1205561.826,1326616.798,NA,NA,997,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,5.06,12.5,9.108,0,0,1.012,0,335.2247905,0,0,24.57082133,0,62.88823336,0,0,6.002248983,0,49.39784806,1.163550345,"AT","AT100","",17.61181641,16.5,45,48.52043913,"Fort St. John TSA",86605
"76","0403-0030-DO1","0403_0030_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-05",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,523128,6304756,1205561.826,1326616.798,NA,NA,997,"PROV_BEC_2017","BWBSwk2","V",NA,"",NA,NA,NA,5.06,17.5,7.084,0,0,1.012,0,221.4946112,0,0,24.57082133,0,50.00332601,0,0,6.002248983,0,40.7421042,1.163550345,"AT","AT100","",17.61181641,16.5,45,48.52043913,"Fort St. John TSA",86606
"77","0403-0031-DO1","0403_0031_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-04",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,509075,6349227,1189656.433,1370545.853,NA,NA,947,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,4,30.8,0,0,0,0,3613.310614,0,0,0,0,143.2894432,0,0,0,0,69.23245679,0,"AT","AT50AC27SW14SB09","",12.66003906,13.82,62.83517763,67.27553981,"Fort St. John TSA",86607
"78","0403-0031-DO1","0403_0031_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-04",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,509075,6349227,1189656.433,1370545.853,NA,NA,947,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,7.5,28,0,0,0,0,1999.426148,0,0,0,0,137.1680972,0,0,0,0,69.23245679,0,"AT","AT55AC30SW15","",12.66003906,13.82,62.83517763,67.27553981,"Fort St. John TSA",86608
"79","0403-0031-DO1","0403_0031_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-04",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,509075,6349227,1189656.433,1370545.853,NA,NA,947,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,12.5,18.2,0,0,0,0,853.4986794,0,0,0,0,94.55909477,0,0,0,0,64.98726618,0,"AT","AT54AC38SW08","",12.66003906,13.82,62.83517763,67.27553981,"Fort St. John TSA",86609
"80","0403-0031-DO1","0403_0031_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Poplar","2008-10-04",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,509075,6349227,1189656.433,1370545.853,NA,NA,947,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,7,17.5,7,0,0,0,0,163.7678297,0,0,0,0,41.259854,0,0,0,0,34.13164153,0,"AT","AT60AC40","",12.66003906,13.82,62.83517763,67.27553981,"Fort St. John TSA",86610
"81","0403-0033-DO1","0403_0033_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","SWB","N","Y","Poplar","2008-10-08",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,471556,6368450,1151390.089,1388193.733,NA,NA,1320,"PROV_BEC_2017","SWBmk","V",NA,"",NA,NA,NA,9,4,21.6,0,0,7.2,0,841.4409369,0,0,289.4539813,0,130.986579,0,0,31.46076041,0,93.35781187,4.983847181,"AC","AC50AT33SW08PL09","",9.96003418,13.425,73.66666667,77.10810891,"Fort St. John TSA",86611
"82","0403-0033-DO1","0403_0033_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","SWB","N","Y","Poplar","2008-10-08",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,471556,6368450,1151390.089,1388193.733,NA,NA,1320,"PROV_BEC_2017","SWBmk","V",NA,"",NA,NA,NA,9,7.5,21.6,0,0,7.2,0,841.4409369,0,0,289.4539813,0,130.986579,0,0,31.46076041,0,93.35781187,4.983847181,"AC","AC50AT33SW08PL09","",9.96003418,13.425,73.66666667,77.10810891,"Fort St. John TSA",86612
"83","0403-0033-DO1","0403_0033_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","SWB","N","Y","Poplar","2008-10-08",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,471556,6368450,1151390.089,1388193.733,NA,NA,1320,"PROV_BEC_2017","SWBmk","V",NA,"",NA,NA,NA,9,12.5,21.6,0,0,7.2,0,841.4409369,0,0,289.4539813,0,130.986579,0,0,31.46076041,0,93.35781187,4.983847181,"AC","AC50AT33SW08PL09","",9.96003418,13.425,73.66666667,77.10810891,"Fort St. John TSA",86613
"84","0403-0033-DO1","0403_0033_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","SWB","N","Y","Poplar","2008-10-08",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,471556,6368450,1151390.089,1388193.733,NA,NA,1320,"PROV_BEC_2017","SWBmk","V",NA,"",NA,NA,NA,9,17.5,12.6,0,0,3.6,0,339.0114701,0,0,90.6487404,0,83.6463088,0,0,18.7753339,0,65.39094632,3.137324394,"AT","AT57PL14AC14SW15","",12.93427734,14.7,73.66666667,77.10810891,"Fort St. John TSA",86614
"85","0403-0034-DO1","0403_0034_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-28",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,537714,6382340,1216845.852,1404890.808,NA,NA,889,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,5,4,1,0,0,0,0,12.204081,0,0,0,0,6.761240253,0,0,0,0,5.710180713,0,"SX","SX100","",NA,NA,8,17.22978231,"Fort St. John TSA",86615
"86","0403-0034-DO1","0403_0034_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-28",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,537714,6382340,1216845.852,1404890.808,NA,NA,889,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,5,7.5,1,0,0,0,0,12.204081,0,0,0,0,6.761240253,0,0,0,0,5.710180713,0,"SX","SX100","",NA,NA,8,17.22978231,"Fort St. John TSA",86616
"87","0403-0034-DO1","0403_0034_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-28",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,537714,6382340,1216845.852,1404890.808,NA,NA,889,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,5,12.5,1,0,0,0,0,12.204081,0,0,0,0,6.761240253,0,0,0,0,5.710180713,0,"SX","SX100","",NA,NA,8,17.22978231,"Fort St. John TSA",86617
"88","0403-0034-DO1","0403_0034_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Spruce","2008-09-28",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","DGPS",10,537714,6382340,1216845.852,1404890.808,NA,NA,889,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,5,17.5,1,0,0,0,0,12.204081,0,0,0,0,6.761240253,0,0,0,0,5.710180713,0,"SX","SX100","",NA,NA,8,17.22978231,"Fort St. John TSA",86618
"89","0403-0035-DO1","0403_0035_VRI",0,2008,"Y","Y",40,40,"TSA40_FortSt.John","VRI","RANDOM","BWBS","N","Y","Other","2008-10-06",1,0,0,NA,5,"62-C","Crown - Forest Management Unit (TSA)","A","","","N","VGPS",10,546175,6390595,1224946.348,1413505.19,NA,NA,870,"PROV_BEC_2017","BWBSmk","V",NA,"",NA,NA,NA,5,4,14,0,0,0,0,1115.371512,0,0,0,0,65.44505525,0,0,0,0,40.01927438,0,"EP","EP57AT43","",11.21025391,14.7,76.66666667,81.60039805,"Fort St. John TSA",86619
