FID_Fort_S,FEATURE_ID,TSA_NUMBER,TSA_NUMB_1,TSB_NUMBER,TSB_NUMB_1,EFFECTIVE_,RETIREMENT,COMMENTS,FEATURE_CO,WHO_UPDATE,WHEN_UPDAT,FEATURE_CL,OBJECT_VER,OBJECTID,FEATURE_AR,FEATURE_LE,GEOMETRY_A,GEOMETRY_L,fme_featur,OBJECTID_1,FID_FJS,Field1,clstr_id,samp_id,meas_no,meas_yr,meas_first,meas_last,tsa,tsa_no,mgmt_unit,sampletype,project_de,bgc_zone,ysm_main,mat_main,species_cl,meas_dt,no_meas,period,tot_period,tfl,no_plots,own_sched,own_sched_,samp_sts,grid_size,grid_base,protect_ps,utm_source,utm_zone,utm_eastin,utm_northi,bcalb_x,bcalb_y,aspect,slope,elev,bec_source,beclabel,plot_typ,area_pm,shp_pm,len_pm,wid_pm,rad_pm,baf_pm,util,baha_L,baha_I,baha_V,baha_D,baha_DF,stemsha_L,stemsha_I,stemsha_V,stemsha_D,stemsha_DF,wsvha_L,wsvha_I,wsvha_V,wsvha_D,wsvha_DF,nmvha_L,nmvha_D,spc_live1,spc_label_,spc_label1,lead_si,lead_htop,bh_stand_a,tot_stand_,tsa_desc,objectid_2
5,37,40,Fort St. John TSA,40B,Fort St John TSA Block B,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,252.00000000000,60365,4864118737.33000000000,486662.52120000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,163,379,380,0403-0134-QO1,0403_0134_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-11-09,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,VGPS,10,533365,6249234,1218121.19400000000,1271442.65600000000,NA,NA,1082,PROV_BEC_2017,BWBSwk2,V,NA,,NA,NA,NA,9.00000000000,17.50000000000,37.80000000000,0,0,1.80000000000,0,473.69545040000,0,0,48.67020365000,0,380.71618850000,0,0,9.97836503600,0,349.08174480000,8.19296173400,PL,PL67S33,,14.81417878,25.26,134.19207230000,141.49944650000,Fort St. John TSA,86910
5,37,40,Fort St. John TSA,40B,Fort St John TSA Block B,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,252.00000000000,60365,4864118737.33000000000,486662.52120000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,163,424,425,0403-0150-DO1,0403_0150_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-10-25,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,550872,6253304,1235409.86200000000,1276254.04700000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,12.25000000000,4.00000000000,36.75000000000,0,0,12.25000000000,0,589.52582250000,0,0,409.24908330000,0,331.34773090000,0,0,101.74787910000,0,289.92688450000,71.53349323000,SX,SX73AC13PL14,,17.68929688,26.44,88.40000000000,98.86738046000,Fort St. John TSA,86955
5,37,40,Fort St. John TSA,40B,Fort St John TSA Block B,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,252.00000000000,60365,4864118737.33000000000,486662.52120000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,163,425,426,0403-0150-DO1,0403_0150_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-10-25,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,550872,6253304,1235409.86200000000,1276254.04700000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,12.25000000000,7.50000000000,36.75000000000,0,0,12.25000000000,0,589.52582250000,0,0,409.24908330000,0,331.34773090000,0,0,101.74787910000,0,289.92688450000,71.53349323000,SX,SX73AC13PL14,,17.68929688,26.44,88.40000000000,98.86738046000,Fort St. John TSA,86956
5,37,40,Fort St. John TSA,40B,Fort St John TSA Block B,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,252.00000000000,60365,4864118737.33000000000,486662.52120000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,163,426,427,0403-0150-DO1,0403_0150_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-10-25,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,550872,6253304,1235409.86200000000,1276254.04700000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,12.25000000000,12.50000000000,36.75000000000,0,0,12.25000000000,0,589.52582250000,0,0,409.24908330000,0,331.34773090000,0,0,101.74787910000,0,289.92688450000,71.53349323000,SX,SX73AC13PL14,,17.68929688,26.44,88.40000000000,98.86738046000,Fort St. John TSA,86957
5,37,40,Fort St. John TSA,40B,Fort St John TSA Block B,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,252.00000000000,60365,4864118737.33000000000,486662.52120000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,163,427,428,0403-0150-DO1,0403_0150_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-10-25,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,550872,6253304,1235409.86200000000,1276254.04700000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,12.25000000000,17.50000000000,36.75000000000,0,0,9.80000000000,0,589.52582250000,0,0,296.04553640000,0,331.34773090000,0,0,85.89598937000,0,289.92688450000,61.55885774000,SX,SX73AC13PL14,,17.68929688,26.44,88.40000000000,98.86738046000,Fort St. John TSA,86958
2,34,40,Fort St. John TSA,40A,Fort St John TSA Block A,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,249.00000000000,60362,5498589134.24000000000,534920.22490000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,160,12,13,0403-0005-DO1,0403_0005_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Poplar,2008-10-11,1,0,0,NA,5,69-U,Crown - Miscel Reserve,A,,,N,VGPS,10,595835,6257622,1280071.44200000000,1282454.67300000000,NA,NA,841,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,7.00000000000,4.00000000000,50.40000000000,0,0,1.40000000000,0,2619.90268200000,0,0,150.03243780000,0,364.75274150000,0,0,3.43190245500,0,277.51914900000,0.00000000000,AT,AT56AC44,,23.08344727,25.2,59.50000000000,62.50154153000,Fort St. John TSA,86543
2,34,40,Fort St. John TSA,40A,Fort St John TSA Block A,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,249.00000000000,60362,5498589134.24000000000,534920.22490000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,160,13,14,0403-0005-DO1,0403_0005_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Poplar,2008-10-11,1,0,0,NA,5,69-U,Crown - Miscel Reserve,A,,,N,VGPS,10,595835,6257622,1280071.44200000000,1282454.67300000000,NA,NA,841,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,7.00000000000,7.50000000000,49.00000000000,0,0,1.40000000000,0,1699.17159000000,0,0,150.03243780000,0,359.81031110000,0,0,3.43190245500,0,277.51914900000,0.00000000000,AT,AT57AC43,,23.08344727,25.2,59.50000000000,62.50154153000,Fort St. John TSA,86544
2,34,40,Fort St. John TSA,40A,Fort St John TSA Block A,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,249.00000000000,60362,5498589134.24000000000,534920.22490000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,160,14,15,0403-0005-DO1,0403_0005_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Poplar,2008-10-11,1,0,0,NA,5,69-U,Crown - Miscel Reserve,A,,,N,VGPS,10,595835,6257622,1280071.44200000000,1282454.67300000000,NA,NA,841,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,7.00000000000,12.50000000000,44.80000000000,0,0,0.00000000000,0,1318.97648700000,0,0,0.00000000000,0,337.77538280000,0,0,0.00000000000,0,273.16224550000,0.00000000000,AT,AT63AC37,,23.08344727,25.2,59.50000000000,62.50154153000,Fort St. John TSA,86545
2,34,40,Fort St. John TSA,40A,Fort St John TSA Block A,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,249.00000000000,60362,5498589134.24000000000,534920.22490000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,160,15,16,0403-0005-DO1,0403_0005_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Poplar,2008-10-11,1,0,0,NA,5,69-U,Crown - Miscel Reserve,A,,,N,VGPS,10,595835,6257622,1280071.44200000000,1282454.67300000000,NA,NA,841,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,7.00000000000,17.50000000000,39.20000000000,0,0,0.00000000000,0,954.12819470000,0,0,0.00000000000,0,304.85980210000,0,0,0.00000000000,0,255.19624670000,0.00000000000,AT,AT64AC36,,23.08344727,25.2,59.50000000000,62.50154153000,Fort St. John TSA,86546
1,33,40,Fort St. John TSA,40D,Fort St John TSA Block D,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,248.00000000000,60361,9347904742.00000000000,762277.16990000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,159,244,245,0403-0081-QO1,0403_0081_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-11-03,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,506419,6251595,1191146.53200000000,1272672.10400000000,NA,NA,1053,PROV_BEC_2017,BWBSwk2,V,NA,,NA,NA,NA,12.00000000000,4.00000000000,45.60000000000,0,0,7.20000000000,0,2926.75791400000,0,0,661.73875080000,0,426.18594640000,0,0,50.22703102000,0,343.00161120000,21.02458232000,PL,PL89SX11,,16.42425924,21.36,78.40000000000,85.19723133000,Fort St. John TSA,86775
1,33,40,Fort St. John TSA,40D,Fort St John TSA Block D,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,248.00000000000,60361,9347904742.00000000000,762277.16990000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,159,245,246,0403-0081-QO1,0403_0081_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-11-03,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,506419,6251595,1191146.53200000000,1272672.10400000000,NA,NA,1053,PROV_BEC_2017,BWBSwk2,V,NA,,NA,NA,NA,12.00000000000,7.50000000000,43.20000000000,0,0,7.20000000000,0,1751.91171700000,0,0,661.73875080000,0,420.04252050000,0,0,50.22703102000,0,343.00161120000,21.02458232000,PL,PL94SX06,,16.42425924,21.36,78.40000000000,85.19723133000,Fort St. John TSA,86776
1,33,40,Fort St. John TSA,40D,Fort St John TSA Block D,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,248.00000000000,60361,9347904742.00000000000,762277.16990000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,159,246,247,0403-0081-QO1,0403_0081_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-11-03,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,506419,6251595,1191146.53200000000,1272672.10400000000,NA,NA,1053,PROV_BEC_2017,BWBSwk2,V,NA,,NA,NA,NA,12.00000000000,12.50000000000,40.80000000000,0,0,2.40000000000,0,1532.45071700000,0,0,96.44536547000,0,400.00221820000,0,0,16.57822287000,0,334.33555700000,12.56425600000,PL,PL94SX06,,16.42425924,21.36,78.40000000000,85.19723133000,Fort St. John TSA,86777
1,33,40,Fort St. John TSA,40D,Fort St John TSA Block D,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,248.00000000000,60361,9347904742.00000000000,762277.16990000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,159,247,248,0403-0081-QO1,0403_0081_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Pine,2009-11-03,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,506419,6251595,1191146.53200000000,1272672.10400000000,NA,NA,1053,PROV_BEC_2017,BWBSwk2,V,NA,,NA,NA,NA,12.00000000000,17.50000000000,26.40000000000,0,0,2.40000000000,0,784.89658760000,0,0,96.44536547000,0,264.30181030000,0,0,16.57822287000,0,228.94043670000,12.56425600000,PL,PL91SX09,,16.42425924,21.36,78.40000000000,85.19723133000,Fort St. John TSA,86778
5,37,40,Fort St. John TSA,40B,Fort St John TSA Block B,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,252.00000000000,60365,4864118737.33000000000,486662.52120000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,163,156,157,0403-0058-DO1,0403_0058_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-10-25,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,552743,6259637,1237008.88500000000,1282675.57100000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,9.00000000000,4.00000000000,48.60000000000,0,0,12.60000000000,0,1628.45399200000,0,0,454.19055260000,0,383.67612550000,0,0,73.63677430000,0,305.18607410000,37.40346602000,SX,SX74LT11AT07AC04PL04,,11.85270996,26.125,139.40000000000,154.35900210000,Fort St. John TSA,86687
5,37,40,Fort St. John TSA,40B,Fort St John TSA Block B,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,252.00000000000,60365,4864118737.33000000000,486662.52120000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,163,157,158,0403-0058-DO1,0403_0058_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-10-25,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,552743,6259637,1237008.88500000000,1282675.57100000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,9.00000000000,7.50000000000,48.60000000000,0,0,12.60000000000,0,1628.45399200000,0,0,454.19055260000,0,383.67612550000,0,0,73.63677430000,0,305.18607410000,37.40346602000,SX,SX74LT11AT07AC04PL04,,11.85270996,26.125,139.40000000000,154.35900210000,Fort St. John TSA,86688
5,37,40,Fort St. John TSA,40B,Fort St John TSA Block B,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,252.00000000000,60365,4864118737.33000000000,486662.52120000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,163,158,159,0403-0058-DO1,0403_0058_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-10-25,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,552743,6259637,1237008.88500000000,1282675.57100000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,9.00000000000,12.50000000000,45.00000000000,0,0,12.60000000000,0,1204.66863300000,0,0,454.19055260000,0,366.01018620000,0,0,73.63677430000,0,303.33502840000,37.40346602000,SX,SX72LT12AT08PL04AC04,,11.85270996,26.125,139.40000000000,154.35900210000,Fort St. John TSA,86689
5,37,40,Fort St. John TSA,40B,Fort St John TSA Block B,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,252.00000000000,60365,4864118737.33000000000,486662.52120000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,163,159,160,0403-0058-DO1,0403_0058_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-10-25,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,MAP,10,552743,6259637,1237008.88500000000,1282675.57100000000,NA,NA,0,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,9.00000000000,17.50000000000,37.80000000000,0,0,10.80000000000,0,829.88219370000,0,0,307.51335450000,0,320.55767510000,0,0,67.12489240000,0,271.31175030000,33.25583046000,SX,SX67LT14AT10AC05PL04,,11.85270996,26.125,139.40000000000,154.35900210000,Fort St. John TSA,86690
5,37,40,Fort St. John TSA,40B,Fort St John TSA Block B,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,252.00000000000,60365,4864118737.33000000000,486662.52120000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,163,396,397,0403-0143-QO1,0403_0143_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,ESSF,N,Y,Pine,2009-11-08,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,523285,6257175,1207731.75700000000,1278972.57500000000,NA,NA,1218,PROV_BEC_2017,ESSFmv4,V,NA,,NA,NA,NA,9.00000000000,4.00000000000,34.20000000000,0,0,1.80000000000,0,4277.98065700000,0,0,332.67981120000,0,191.72225310000,0,0,5.89162379100,0,106.16099870000,0.00000000000,PL,PL53BL26S21,,6.364314075,11.2,107.00000000000,121.07615530000,Fort St. John TSA,86927
5,37,40,Fort St. John TSA,40B,Fort St John TSA Block B,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,252.00000000000,60365,4864118737.33000000000,486662.52120000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,163,397,398,0403-0143-QO1,0403_0143_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,ESSF,N,Y,Pine,2009-11-08,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,523285,6257175,1207731.75700000000,1278972.57500000000,NA,NA,1218,PROV_BEC_2017,ESSFmv4,V,NA,,NA,NA,NA,9.00000000000,7.50000000000,27.00000000000,0,0,1.80000000000,0,1628.95875800000,0,0,332.67981120000,0,167.15695330000,0,0,5.89162379100,0,106.16099870000,0.00000000000,PL,PL40BL33S27,,6.364314075,11.2,107.00000000000,121.07615530000,Fort St. John TSA,86928
5,37,40,Fort St. John TSA,40B,Fort St John TSA Block B,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,252.00000000000,60365,4864118737.33000000000,486662.52120000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,163,398,399,0403-0143-QO1,0403_0143_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,ESSF,N,Y,Pine,2009-11-08,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,523285,6257175,1207731.75700000000,1278972.57500000000,NA,NA,1218,PROV_BEC_2017,ESSFmv4,V,NA,,NA,NA,NA,9.00000000000,12.50000000000,19.80000000000,0,0,0.00000000000,0,568.44391380000,0,0,0.00000000000,0,137.40561460000,0,0,0.00000000000,0,105.26184210000,0.00000000000,BL,BL45S36PL19,,NA,NA,107.00000000000,121.07615530000,Fort St. John TSA,86929
5,37,40,Fort St. John TSA,40B,Fort St John TSA Block B,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,252.00000000000,60365,4864118737.33000000000,486662.52120000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,163,399,400,0403-0143-QO1,0403_0143_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,ESSF,N,Y,Pine,2009-11-08,1,0,0,NA,5,62-C,Crown - Forest Management Unit (TSA),A,,,N,DGPS,10,523285,6257175,1207731.75700000000,1278972.57500000000,NA,NA,1218,PROV_BEC_2017,ESSFmv4,V,NA,,NA,NA,NA,9.00000000000,17.50000000000,16.20000000000,0,0,0.00000000000,0,302.80958130000,0,0,0.00000000000,0,119.50594790000,0,0,0.00000000000,0,94.76431593000,0.00000000000,BL,BL56S44,,NA,NA,107.00000000000,121.07615530000,Fort St. John TSA,86930
2,34,40,Fort St. John TSA,40A,Fort St John TSA Block A,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,249.00000000000,60362,5498589134.24000000000,534920.22490000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,160,356,357,0403-0129-QO1,0403_0129_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-05,1,0,0,NA,5,69-U,Crown - Miscel Reserve,A,,,N,DGPS,10,588059,6263357,1272075.76200000000,1287875.19900000000,NA,NA,716,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,9.00000000000,4.00000000000,46.80000000000,0,0,10.80000000000,0,1713.23612100000,0,0,773.49926790000,0,405.06586380000,0,0,41.79405308000,0,319.37773100000,20.18537392000,SX,S92LT04AC04,,13.89818359,26.76,122.40000000000,134.79429810000,Fort St. John TSA,86887
2,34,40,Fort St. John TSA,40A,Fort St John TSA Block A,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,249.00000000000,60362,5498589134.24000000000,534920.22490000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,160,357,358,0403-0129-QO1,0403_0129_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-05,1,0,0,NA,5,69-U,Crown - Miscel Reserve,A,,,N,DGPS,10,588059,6263357,1272075.76200000000,1287875.19900000000,NA,NA,716,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,9.00000000000,7.50000000000,46.80000000000,0,0,10.80000000000,0,1713.23612100000,0,0,773.49926790000,0,405.06586380000,0,0,41.79405308000,0,319.37773100000,20.18537392000,SX,S92LT04AC04,,13.89818359,26.76,122.40000000000,134.79429810000,Fort St. John TSA,86888
2,34,40,Fort St. John TSA,40A,Fort St John TSA Block A,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,249.00000000000,60362,5498589134.24000000000,534920.22490000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,160,358,359,0403-0129-QO1,0403_0129_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-05,1,0,0,NA,5,69-U,Crown - Miscel Reserve,A,,,N,DGPS,10,588059,6263357,1272075.76200000000,1287875.19900000000,NA,NA,716,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,9.00000000000,12.50000000000,41.40000000000,0,0,7.20000000000,0,1248.36304100000,0,0,340.34398330000,0,370.74425700000,0,0,29.76662215000,0,305.15384020000,19.20894268000,SX,S91LT04AC05,,13.89818359,26.76,122.40000000000,134.79429810000,Fort St. John TSA,86889
2,34,40,Fort St. John TSA,40A,Fort St John TSA Block A,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,249.00000000000,60362,5498589134.24000000000,534920.22490000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,160,359,360,0403-0129-QO1,0403_0129_VRI,0,2009,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2009-11-05,1,0,0,NA,5,69-U,Crown - Miscel Reserve,A,,,N,DGPS,10,588059,6263357,1272075.76200000000,1287875.19900000000,NA,NA,716,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,9.00000000000,17.50000000000,32.40000000000,0,0,1.80000000000,0,789.43416180000,0,0,73.98731985000,0,303.88905990000,0,0,10.15360449000,0,257.55781270000,5.61263284400,SX,S89LT06AC05,,13.89818359,26.76,122.40000000000,134.79429810000,Fort St. John TSA,86890
2,34,40,Fort St. John TSA,40A,Fort St John TSA Block A,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,249.00000000000,60362,5498589134.24000000000,534920.22490000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,160,140,141,0403-0054-DO1,0403_0054_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2008-10-03,1,0,0,NA,5,69-U,Crown - Miscel Reserve,A,,,N,DGPS,10,588492,6269030,1272269.77100000000,1293574.68400000000,NA,NA,831,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,7.00000000000,4.00000000000,32.20000000000,0,0,2.80000000000,0,551.38284110000,0,0,76.92363055000,0,284.80842230000,0,0,18.78006077000,0,245.51556470000,1.02033951100,SX,SW78AT22,,21.33304782,23.44,57.00000000000,66.38533185000,Fort St. John TSA,86671
2,34,40,Fort St. John TSA,40A,Fort St John TSA Block A,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,249.00000000000,60362,5498589134.24000000000,534920.22490000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,160,141,142,0403-0054-DO1,0403_0054_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2008-10-03,1,0,0,NA,5,69-U,Crown - Miscel Reserve,A,,,N,DGPS,10,588492,6269030,1272269.77100000000,1293574.68400000000,NA,NA,831,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,7.00000000000,7.50000000000,32.20000000000,0,0,2.80000000000,0,551.38284110000,0,0,76.92363055000,0,284.80842230000,0,0,18.78006077000,0,245.51556470000,1.02033951100,SX,SW78AT22,,21.33304782,23.44,57.00000000000,66.38533185000,Fort St. John TSA,86672
2,34,40,Fort St. John TSA,40A,Fort St John TSA Block A,18991230,18991230,,FM90500000,INCOSADA,2002-06-11,822,249.00000000000,60362,5498589134.24000000000,534920.22490000000,0.00000000000,0.00000000000,WHSE_ADMIN_BOUNDARIES.FADM_TSA,160,142,143,0403-0054-DO1,0403_0054_VRI,0,2008,Y,Y,40,40,TSA40_FortSt.John,VRI,RANDOM,BWBS,N,Y,Spruce,2008-10-03,1,0,0,NA,5,69-U,Crown - Miscel Reserve,A,,,N,DGPS,10,588492,6269030,1272269.77100000000,1293574.68400000000,NA,NA,831,PROV_BEC_2017,BWBSmw,V,NA,,NA,NA,NA,7.00000000000,12.50000000000,32.20000000000,0,0,2.80000000000,0,551.38284110000,0,0,76.92363055000,0,284.80842230000,0,0,18.78006077000,0,245.51556470000,1.02033951100,SX,SW78AT22,,21.33304782,23.44,57.00000000000,66.38533185000,Fort St. John TSA,86673
